Benchmark data: Num items = 100, Cap = 1000, Profit = 2671
NumStarts = 100, NumAttempts = 100000
Pass 0 started
Initial state profit = 845
    965	 1659
   1346	 1686
   1368	 1704
   3556	 1713
   3841	 1717
   5111	 1757
   5312	 1780
   5757	 1796
   6587	 1807
   6623	 1838
   6704	 1851
   6862	 1937
   6932	 1960
   7016	 2001
   7900	 2002
   8065	 2018
  10387	 2080
  11686	 2108
  11945	 2124
  11971	 2152
  12367	 2171
  12597	 2174
  14529	 2175
  14846	 2236
  15121	 2318
  16925	 2330
  25733	 2402
  40573	 2414
  46689	 2422
  48018	 2425
  62005	 2444
  69371	 2447
  69408	 2469
  88690	 2487
  90143	 2497
 102749	 2515
 103498	 2527
 123427	 2537
 136171	 2555
 137469	 2592
 145204	 2624
 246716	 2626
 417575	 2633
After 817575 iterations the best profit is = 2633
Pass 29 finished in 4 seconds
The correlation with benchmark = 38
===================================
Pass 30 started
Initial state profit = 1343
    138	 1381
    157	 1457
    908	 1467
   1056	 1471
   1078	 1509
   1286	 1525
   1323	 1591
   1892	 1674
   1930	 1691
   2144	 1710
   2697	 1724
   3116	 1988
   3466	 1991
   6855	 2064
   7078	 2080
   8773	 2083
  11170	 2143
  12378	 2232
  13337	 2248
  15009	 2296
  15182	 2367
  16180	 2459
  16383	 2465
  18392	 2482
  19128	 2488
  19758	 2490
  19846	 2520
  20939	 2528
  26299	 2554
  27545	 2564
  30727	 2587
  40253	 2634
  46235	 2636
 205167	 2637
 311734	 2639
 519767	 2641
 548714	 2642
 768168	 2643
After 1068168 iterations the best profit is = 2643
Pass 30 finished in 5 seconds
The correlation with benchmark = 28
===================================
Pass 31 started
Initial state profit = 1037
      1	 1159
     43	 1167
    102	 1209
    272	 1296
    994	 1319
   1107	 1351
   1341	 1376
   1820	 1470
   2026	 1569
   2954	 1733
   2989	 1759
   3464	 1960
   3549	 1994
   4241	 2043
   4730	 2067
   7682	 2068
   8564	 2078
  10276	 2118
  12500	 2137
  14542	 2161
  15885	 2208
  17096	 2216
  19152	 2222
  23601	 2224
  24649	 2233
  24733	 2265
  26123	 2284
  27072	 2287
  27629	 2347
  32218	 2350
  33686	 2359
  34037	 2360
  34084	 2364
  34905	 2389
  36939	 2392
  40482	 2408
  43965	 2427
  51743	 2444
  53131	 2479
  61754	 2485
  61881	 2487
  62249	 2495
  64105	 2558
  73299	 2577
  89102	 2581
 100074	 2610
 100793	 2612
 102459	 2615
 208575	 2616
 386201	 2620
 525686	 2622
 651424	 2627
 684044	 2629
 701532	 2632
 828832	 2646
1077387	 2663
After 1377387 iterations the best profit is = 2663
Pass 31 finished in 7 seconds
The correlation with benchmark = 8
===================================
Pass 32 started
Initial state profit = 1074
     81	 1122
    171	 1221
    524	 1237
    589	 1268
    718	 1372
    745	 1404
    754	 1407
   1669	 1416
   2119	 1743
   2208	 1744
   2230	 1747
   2792	 1748
   2818	 1749
   3520	 1794
   3549	 1813
   3728	 1865
   4044	 1870
   4278	 1874
   5068	 1918
   6824	 1971
   6909	 2018
   7001	 2023
   7435	 2027
   7653	 2046
  10500	 2073
  10690	 2087
  13363	 2106
  13619	 2135
  15930	 2151
  21094	 2174
  23019	 2180
  27235	 2222
  27487	 2252
  27916	 2289
  32010	 2404
  34286	 2436
  62599	 2461
  70502	 2463
  72037	 2477
  85276	 2500
  90040	 2504
  90256	 2556
  91646	 2558
  96127	 2585
  97511	 2610
 105439	 2619
 114148	 2622
 115166	 2628
 182467	 2629
 312093	 2654
 461214	 2661
 464428	 2663
After 864428 iterations the best profit is = 2663
Pass 32 finished in 4 seconds
The correlation with benchmark = 8
===================================
Pass 33 started
Initial state profit = 1189
      5	 1256
      7	 1274
    251	 1371
    516	 1382
    587	 1383
    698	 1421
    829	 1448
   1147	 1570
   1201	 1614
   2966	 1653
   3364	 1663
   3543	 1689
   3663	 1748
   3759	 1764
   3820	 1844
   4511	 1867
   4654	 1904
   4722	 1905
   5367	 1949
   6566	 2012
   8947	 2101
  11298	 2119
  15282	 2185
  16491	 2189
  17221	 2205
  21386	 2228
  21700	 2319
  21997	 2320
  28623	 2363
  30149	 2388
  32757	 2429
  33978	 2431
  44220	 2439
  46422	 2461
  68152	 2501
  95608	 2502
  96025	 2504
 120590	 2509
 174554	 2511
 176846	 2526
 177007	 2556
 177878	 2561
 188243	 2569
 203792	 2605
 238789	 2609
 246320	 2619
 281858	 2642
 401083	 2644
 560521	 2646
 809005	 2663
After 1109005 iterations the best profit is = 2663
Pass 33 finished in 6 seconds
The correlation with benchmark = 8
===================================
Pass 34 started
Initial state profit = 1084
      1	 1155
    119	 1178
    240	 1181
    838	 1279
   1123	 1402
   1252	 1548
   1258	 1571
   1405	 1585
   1487	 1615
   1525	 1635
   1652	 1654
   1772	 1684
   1887	 1728
   1949	 1746
   1974	 1789
   2054	 1798
   2130	 1812
   2246	 1821
   3181	 1823
   3543	 1862
   3778	 1894
   4992	 1962
   5180	 1980
   5229	 1996
   5890	 2043
   6547	 2082
  12781	 2121
  12983	 2280
  14826	 2320
  15208	 2370
  16496	 2381
  31558	 2388
  36254	 2423
  39026	 2454
  42782	 2479
  44190	 2481
  50266	 2491
  64327	 2508
  77125	 2517
  78093	 2546
 100073	 2549
 119990	 2556
 126945	 2560
 131325	 2584
 131739	 2587
 141847	 2595
 255531	 2598
 256795	 2599
 367625	 2600
 443300	 2601
 459394	 2622
 495634	 2627
 582028	 2663
After 982028 iterations the best profit is = 2663
Pass 34 finished in 6 seconds
The correlation with benchmark = 8
===================================
Pass 35 started
Initial state profit = 899
      9	  940
     15	  990
     21	 1159
     65	 1169
    166	 1206
    397	 1515
    598	 1522
   1191	 1545
   1378	 1550
   1729	 1631
   1790	 1632
   1807	 1738
   2221	 1744
   2258	 1787
   2272	 1805
   2293	 1813
   2380	 1894
   2678	 1941
   5234	 1951
   7660	 1976
   7691	 2074
   8063	 2124
   9339	 2192
  10468	 2259
  12600	 2291
  14262	 2293
  15369	 2317
  18067	 2332
  18468	 2349
  18553	 2359
  19161	 2377
  26739	 2406
  26889	 2447
  28296	 2450
  33224	 2456
  37357	 2475
  39507	 2477
  76073	 2486
  76576	 2509
 107123	 2526
 138615	 2542
 161368	 2562
 186240	 2598
 273376	 2614
 333957	 2616
 412925	 2641
 431155	 2649
 450971	 2651
 578521	 2653
After 978521 iterations the best profit is = 2653
Pass 35 finished in 6 seconds
The correlation with benchmark = 18
===================================
Pass 36 started
Initial state profit = 1105
     29	 1124
     86	 1285
    120	 1301
    173	 1371
    311	 1497
    394	 1602
    457	 1679
    696	 1736
   1575	 1755
   1625	 1784
   1764	 1789
   1990	 1800
   2138	 1847
   2327	 1952
   2416	 2039
   2531	 2060
   2577	 2108
   2579	 2145
   2612	 2164
   3743	 2262
   7565	 2293
  15102	 2304
  20814	 2305
  27567	 2342
  33246	 2388
  41037	 2405
  43785	 2414
  45085	 2424
  46076	 2440
  47382	 2464
  48462	 2474
  60341	 2535
 147356	 2543
 238158	 2550
 238862	 2561
 240451	 2564
 252480	 2578
 256803	 2605
 298809	 2607
 389101	 2622
 401791	 2624
 402699	 2627
 537234	 2632
 653395	 2639
 782702	 2656
 984744	 2663
After 1284744 iterations the best profit is = 2663
Pass 36 finished in 7 seconds
The correlation with benchmark = 8
===================================
Pass 37 started
Initial state profit = 916
      6	  947
     87	 1226
    141	 1227
    260	 1260
    485	 1339
    687	 1427
   1120	 1456
   2348	 1571
   2689	 1637
   3002	 1643
   3040	 1774
   4697	 1793
   4861	 1862
   4866	 1955
   4957	 2015
   5512	 2050
   5822	 2085
   5918	 2110
   6796	 2120
   7188	 2139
   7576	 2151
   7610	 2183
   7626	 2199
   7668	 2201
   8586	 2211
   8683	 2216
   8821	 2253
   9577	 2332
   9727	 2351
   9837	 2361
  10123	 2397
  11637	 2401
  12902	 2414
  16540	 2424
  22401	 2430
  23008	 2435
  29917	 2462
  31255	 2504
  34387	 2524
  37501	 2543
  38051	 2574
  46079	 2583
  59373	 2590
 129255	 2602
 130253	 2612
 222434	 2624
 314429	 2641
 467084	 2642
 575740	 2644
After 975740 iterations the best profit is = 2644
Pass 37 finished in 5 seconds
The correlation with benchmark = 27
===================================
Pass 38 started
Initial state profit = 762
      5	  776
     78	  833
     86	 1062
    113	 1105
    316	 1151
    326	 1247
    347	 1266
    371	 1293
    536	 1294
    614	 1306
    620	 1334
    928	 1426
    934	 1461
    964	 1558
   1343	 1559
   1372	 1588
   1459	 1658
   1466	 1728
   1557	 1738
   1560	 1753
   2097	 2013
   2411	 2042
   4473	 2087
   5617	 2135
  10728	 2145
  11625	 2180
  12802	 2187
  13218	 2198
  13938	 2202
  16842	 2223
  16947	 2226
  17027	 2276
  17344	 2360
  18900	 2410
  23136	 2445
  29151	 2460
  32324	 2461
  58930	 2469
  68526	 2483
  79613	 2486
  80450	 2505
  83208	 2513
  91860	 2532
 114559	 2534
 128238	 2543
 129210	 2545
 135017	 2551
 151223	 2562
 161947	 2568
 177437	 2579
 212561	 2590
 236030	 2593
 300479	 2594
 308286	 2602
 320810	 2604
 481848	 2627
 690119	 2633
After 990119 iterations the best profit is = 2633
Pass 38 finished in 5 seconds
The correlation with benchmark = 38
===================================
Pass 39 started
Initial state profit = 801
    225	  812
    227	  825
    247	  858
    248	  886
    259	  935
    290	 1022
    346	 1112
    729	 1167
    980	 1200
   1074	 1270
   1295	 1354
   1320	 1369
   1432	 1403
   1900	 1459
   2860	 1507
   2872	 1568
   3046	 1617
   3089	 1622
   3262	 1713
   3963	 1738
   4415	 1873
   4778	 1891
   4788	 1927
   4824	 1930
   5557	 2028
   8739	 2055
  11278	 2083
  12694	 2094
  13416	 2137
  13601	 2157
  19977	 2188
  23955	 2191
  28413	 2214
  29290	 2219
  29507	 2255
  29744	 2265
  31242	 2266
  33873	 2287
  41820	 2305
  41969	 2317
  44493	 2333
  48191	 2352
  49684	 2357
  51017	 2397
  51128	 2411
  52797	 2454
  53836	 2479
  55654	 2496
  60835	 2504
  65316	 2513
  70656	 2550
  81755	 2551
  86575	 2575
  87632	 2577
  94146	 2625
 127438	 2627
 151439	 2652
 324964	 2656
 352514	 2663
After 752514 iterations the best profit is = 2663
Pass 39 finished in 3 seconds
The correlation with benchmark = 8
===================================
Pass 40 started
Initial state profit = 965
     47	  988
     55	 1072
    175	 1091
    426	 1128
    462	 1203
    494	 1213
    660	 1318
    742	 1416
   1101	 1514
   1137	 1553
   1170	 1685
   1180	 1718
   1213	 1886
   1274	 1900
   1345	 1978
   1412	 2027
   1507	 2124
   1986	 2146
   2049	 2194
   2128	 2244
   4388	 2252
   4569	 2289
  11103	 2293
  13043	 2312
  13879	 2313
  14195	 2315
  21638	 2319
  24104	 2356
  39050	 2383
  39466	 2384
  49776	 2387
  57955	 2414
  62988	 2420
  96510	 2431
 104565	 2436
 106177	 2461
 108850	 2470
 108947	 2472
 163449	 2479
 171321	 2504
 183015	 2520
 184388	 2530
 202612	 2555
 303784	 2580
 305494	 2582
 321014	 2603
 383987	 2620
 471403	 2642
 697806	 2643
After 997806 iterations the best profit is = 2643
Pass 40 finished in 5 seconds
The correlation with benchmark = 28
===================================
Pass 41 started
Initial state profit = 1029
      2	 1054
    113	 1079
    153	 1218
    191	 1421
    206	 1424
    412	 1469
    539	 1506
    550	 1526
   1054	 1615
   1792	 1674
   1797	 1774
   2254	 1775
   2333	 1880
   2912	 1947
   3192	 1948
   3604	 2045
   4270	 2050
   4571	 2075
   4891	 2077
   4967	 2108
   5645	 2129
   6619	 2189
  10841	 2230
  14860	 2264
  15272	 2284
  15669	 2366
  17932	 2399
  21274	 2444
  24038	 2451
  28704	 2461
  32848	 2481
  41769	 2519
 102345	 2554
 146881	 2558
 163428	 2567
 163988	 2568
 202767	 2617
 204416	 2619
 300885	 2623
 304756	 2629
 314128	 2642
 322289	 2644
 323434	 2654
 436469	 2655
After 836469 iterations the best profit is = 2655
Pass 41 finished in 4 seconds
The correlation with benchmark = 16
===================================
Pass 42 started
Initial state profit = 1125
     51	 1160
    215	 1206
    410	 1255
    537	 1257
    547	 1260
    553	 1264
    584	 1278
   1004	 1342
   1013	 1401
   1113	 1458
   1237	 1463
   1510	 1622
   1574	 1692
   1580	 1743
   1682	 1786
   3139	 1813
   4319	 1911
   5193	 1922
   5238	 1971
   5628	 1997
   5840	 2043
   6486	 2069
   8192	 2088
   8763	 2135
   9956	 2186
  17686	 2236
  24007	 2273
  26703	 2302
  26963	 2322
  34096	 2324
  35017	 2340
  36855	 2377
  51092	 2422
  53431	 2426
  59379	 2430
  60108	 2433
  64325	 2441
  67630	 2444
 110149	 2453
 110363	 2469
 126936	 2485
 137613	 2488
 143214	 2508
 176586	 2530
 181128	 2552
 217712	 2554
 261073	 2568
 262278	 2576
 282252	 2590
 387452	 2592
 399768	 2595
 531800	 2601
 534119	 2606
 647809	 2611
 650361	 2614
 801889	 2615
 806632	 2622
1031373	 2624
1033403	 2661
1060872	 2663
After 1460872 iterations the best profit is = 2663
Pass 42 finished in 9 seconds
The correlation with benchmark = 8
===================================
Pass 43 started
Initial state profit = 873
      1	  912
     25	  999
     52	 1036
    107	 1106
    137	 1141
    149	 1223
    174	 1234
    194	 1345
    217	 1406
    600	 1456
    630	 1499
    779	 1597
   3712	 1598
   3836	 1602
   3894	 1713
   3936	 1718
   4088	 1808
   4200	 1830
   4345	 1853
   4418	 1858
   5454	 1896
   6967	 1945
   7258	 2041
   7667	 2092
   8485	 2133
   8968	 2203
  14557	 2251
  15336	 2266
  18617	 2319
  20199	 2338
  28663	 2356
  29235	 2366
  45054	 2407
  46297	 2417
  46466	 2420
  46890	 2445
  53785	 2452
  54663	 2460
  57223	 2469
  64346	 2501
  78859	 2510
  86028	 2525
  89744	 2528
 107575	 2567
 122607	 2568
 132354	 2570
 135345	 2586
 207336	 2593
 210118	 2595
 313413	 2597
 324726	 2598
 422946	 2607
 520017	 2611
 536368	 2616
 539922	 2635
 726894	 2650
 731525	 2653
 734141	 2655
After 1134141 iterations the best profit is = 2655
Pass 43 finished in 7 seconds
The correlation with benchmark = 16
===================================
Pass 44 started
Initial state profit = 1039
      3	 1199
      7	 1238
    444	 1247
   2140	 1309
   2281	 1412
   2335	 1426
   2431	 1486
   2727	 1601
   2983	 1606
   2996	 1752
   3805	 1767
   3920	 1778
   4577	 1828
   5384	 1868
   5467	 1881
   6091	 1967
   6300	 2012
   6610	 2062
   6727	 2069
   7094	 2119
   8681	 2131
   8992	 2158
   9047	 2184
  13807	 2206
  14020	 2292
  23622	 2326
  24516	 2363
  28256	 2411
  30491	 2441
  30747	 2500
  47826	 2504
  56933	 2524
  65416	 2526
  68982	 2554
 146468	 2559
 151593	 2604
 207030	 2605
 230588	 2617
 241871	 2654
 476149	 2655
After 776149 iterations the best profit is = 2655
Pass 44 finished in 3 seconds
The correlation with benchmark = 16
===================================
Pass 45 started
Initial state profit = 976
      4	 1086
     15	 1088
    117	 1213
    169	 1326
    219	 1331
    275	 1454
    564	 1473
    646	 1515
   1453	 1570
   1637	 1613
   1681	 1664
   1748	 1684
   2641	 1701
   2928	 1712
   3078	 1731
   3200	 1761
   3372	 1841
   3462	 1934
   4116	 1949
   4135	 2031
   6463	 2048
   6553	 2049
   6928	 2094
   9123	 2143
   9884	 2175
  15847	 2217
  17187	 2254
  19438	 2258
  20044	 2307
  20559	 2309
  22379	 2319
  23794	 2332
  25277	 2361
  27015	 2366
  28135	 2416
  31015	 2457
  34640	 2469
  47767	 2484
  48094	 2500
  62768	 2514
  67394	 2518
  70886	 2527
  75166	 2559
  78807	 2569
  89616	 2581
 101377	 2588
 122348	 2597
 220427	 2598
 268562	 2600
 375972	 2601
 380854	 2604
 510766	 2608
 537903	 2613
 670365	 2630
 753481	 2633
 834782	 2635
 872111	 2661
1050155	 2663
After 1450155 iterations the best profit is = 2663
Pass 45 finished in 9 seconds
The correlation with benchmark = 8
===================================
Pass 46 started
Initial state profit = 1250
     22	 1330
     43	 1414
    165	 1496
    488	 1594
    811	 1777
   1525	 1875
   1647	 1918
   2384	 1950
   3944	 1967
   5231	 2033
   6226	 2077
   6591	 2109
   6649	 2142
   6747	 2164
   7011	 2184
   7121	 2198
  12766	 2238
  12801	 2241
  12829	 2291
  14251	 2317
  14283	 2378
  14372	 2392
  14812	 2408
  14923	 2418
  17254	 2464
  22567	 2477
  30835	 2495
  32552	 2515
  38003	 2538
  41958	 2544
  46718	 2547
  80681	 2567
  85061	 2583
  90065	 2584
 190793	 2594
 192416	 2613
 196589	 2616
 312216	 2633
 446253	 2634
 525806	 2651
 540259	 2654
 541601	 2655
After 941601 iterations the best profit is = 2655
Pass 46 finished in 5 seconds
The correlation with benchmark = 16
===================================
Pass 47 started
Initial state profit = 782
      9	  913
     17	 1009
     49	 1131
     52	 1258
    158	 1289
    349	 1362
    353	 1427
    409	 1490
    507	 1511
    781	 1598
    966	 1599
   1018	 1686
   1777	 1758
   1879	 1793
   2209	 1808
   2502	 1855
   2657	 1939
   2689	 1969
   3039	 1972
   3272	 2051
   3726	 2076
   4067	 2078
   5736	 2087
   8159	 2112
  10200	 2155
  19426	 2174
  20066	 2178
  20862	 2215
  21233	 2311
  26659	 2317
  26790	 2342
  31575	 2371
  35782	 2389
  38935	 2396
  41071	 2410
  41399	 2413
  41466	 2426
  43421	 2439
  43921	 2442
  56975	 2452
  57056	 2499
  60636	 2505
  61384	 2515
  79661	 2516
  93292	 2517
 102726	 2554
 194771	 2567
 211414	 2586
 217286	 2605
 229686	 2623
 232448	 2625
 366596	 2656
 401847	 2663
After 801847 iterations the best profit is = 2663
Pass 47 finished in 4 seconds
The correlation with benchmark = 8
===================================
Pass 48 started
Initial state profit = 839
    296	  840
    308	  908
    351	  948
    364	 1056
    412	 1065
    423	 1217
    447	 1295
    533	 1362
    587	 1477
   1078	 1510
   1319	 1578
   1473	 1611
   2077	 1630
   2154	 1647
   3065	 1682
   3118	 1692
   3143	 1696
   3257	 1743
   3441	 1755
   4817	 1757
   5344	 1761
   5411	 1802
   5779	 1807
   7043	 1808
   7095	 1824
   8044	 1873
   9688	 1883
  10275	 1924
  10625	 1959
  10739	 1966
  12282	 2019
  12801	 2039
  13897	 2096
  17684	 2117
  19269	 2156
  20551	 2190
  22504	 2197
  23902	 2286
  29320	 2291
  32019	 2314
  32672	 2365
  34227	 2392
  38479	 2430
  39361	 2448
  43050	 2450
  47926	 2460
  48244	 2492
  51372	 2495
  52239	 2499
  53171	 2526
  57865	 2540
  85388	 2582
 109177	 2592
 153323	 2604
 162097	 2607
 278068	 2629
 279621	 2632
 405537	 2663
After 805537 iterations the best profit is = 2663
Pass 48 finished in 4 seconds
The correlation with benchmark = 8
===================================
Pass 49 started
Initial state profit = 699
      4	  752
    433	  800
    436	 1064
    438	 1215
    494	 1262
    595	 1318
    599	 1490
    735	 1506
    785	 1603
   1322	 1805
   1346	 1819
   1348	 1903
   1668	 1965
   1786	 1999
   1886	 2045
   1939	 2072
   2051	 2158
   3538	 2175
   3939	 2218
   6531	 2221
   6615	 2267
   8381	 2312
   8433	 2314
  11072	 2403
  14790	 2424
  16859	 2430
  20534	 2431
  25404	 2468
  40736	 2518
  84018	 2529
  86840	 2539
  95320	 2543
  99929	 2549
 102312	 2551
 110703	 2552
 111150	 2562
 114105	 2606
 118044	 2617
 124079	 2619
 143159	 2626
 230205	 2630
 231909	 2655
After 631909 iterations the best profit is = 2655
Pass 49 finished in 3 seconds
The correlation with benchmark = 16
===================================
Pass 50 started
Initial state profit = 925
     18	 1226
    411	 1393
    543	 1425
    613	 1427
    652	 1477
    705	 1547
    767	 1681
    900	 1694
   1105	 1891
   1900	 1925
   2456	 1945
   2821	 1962
   3467	 1972
   4415	 2070
   4861	 2085
   4960	 2125
   5037	 2136
   5046	 2210
   5266	 2260
   5714	 2266
   5796	 2282
   7652	 2285
   9829	 2326
  10177	 2344
  13123	 2351
  13144	 2353
  19093	 2374
  19283	 2377
  19379	 2447
  21074	 2466
  33566	 2471
  35388	 2478
  39224	 2505
  39640	 2535
  65542	 2546
 126180	 2576
 134201	 2580
 150919	 2604
 279990	 2639
 517717	 2663
After 817717 iterations the best profit is = 2663
Pass 50 finished in 3 seconds
The correlation with benchmark = 8
===================================
Pass 51 started
Initial state profit = 913
     82	 1010
    228	 1044
    713	 1115
    839	 1199
    983	 1202
   1162	 1262
   1391	 1286
   1401	 1297
   1704	 1311
   1801	 1345
   1856	 1509
   1923	 1559
   1958	 1584
   2083	 1585
   2338	 1632
   3751	 1675
   4087	 1707
   4992	 1739
   5650	 1789
   6456	 1791
   6530	 1916
   6895	 1946
   7381	 1972
   7762	 1974
   8001	 2047
   8105	 2077
   8159	 2092
   8163	 2112
  10906	 2131
  11726	 2138
  12097	 2198
  12116	 2249
  12379	 2289
  13940	 2301
  35420	 2314
  36336	 2317
  37052	 2326
  37142	 2380
  37160	 2382
  38001	 2414
  41969	 2419
  69896	 2477
  70206	 2497
  70669	 2510
  73701	 2523
  75344	 2526
  77169	 2538
  94311	 2540
 108889	 2558
 209049	 2561
 210461	 2612
 360076	 2621
 381196	 2631
 495581	 2633
 681423	 2634
After 1081423 iterations the best profit is = 2634
Pass 51 finished in 6 seconds
The correlation with benchmark = 37
===================================
Pass 52 started
Initial state profit = 988
    312	 1061
    349	 1288
    353	 1433
    721	 1542
    818	 1588
    897	 1601
   1241	 1808
   2944	 1814
   3695	 1838
   4032	 1841
   4137	 1892
   4150	 1929
   5140	 1930
   8360	 1965
   8870	 1976
   8914	 1989
   9040	 1995
   9310	 2014
  10097	 2015
  10412	 2029
  10987	 2039
  11291	 2066
  12147	 2067
  12854	 2082
  13205	 2091
  18742	 2190
  20875	 2239
  21083	 2294
  24115	 2355
  27835	 2375
  28254	 2406
  28882	 2419
  30431	 2486
  33779	 2520
  40485	 2524
  41946	 2535
  74795	 2539
  76508	 2564
  79345	 2568
  97435	 2588
 101970	 2595
 130785	 2603
 133822	 2606
 178287	 2608
 234937	 2636
 305498	 2643
 385427	 2644
After 785427 iterations the best profit is = 2644
Pass 52 finished in 4 seconds
The correlation with benchmark = 27
===================================
Pass 53 started
Initial state profit = 919
     52	 1016
    206	 1020
    219	 1043
    248	 1046
    382	 1054
    431	 1105
    664	 1139
    808	 1180
   1041	 1253
   2389	 1351
   2541	 1362
   2691	 1429
   2706	 1490
   2782	 1587
   2876	 1685
   3778	 1687
   4055	 1724
   4083	 1742
   4912	 1757
   5144	 1848
   5342	 1858
   5800	 1989
   6020	 2022
   7694	 2059
   8824	 2083
   9982	 2098
  11159	 2111
  11502	 2158
  11879	 2245
  13509	 2247
  13607	 2250
  14473	 2252
  14582	 2275
  17186	 2283
  17675	 2291
  17684	 2296
  20871	 2328
  25727	 2331
  31447	 2361
  37425	 2363
  40428	 2385
  42190	 2393
  43564	 2400
  45629	 2442
  45945	 2467
  46200	 2473
  48614	 2481
  55169	 2484
  66866	 2485
  71687	 2486
  73142	 2507
  74714	 2509
 103132	 2515
 156061	 2519
 161873	 2539
 188339	 2560
 200057	 2561
 212563	 2583
 212605	 2613
 315712	 2623
 371468	 2632
 454912	 2637
 599257	 2638
 654029	 2640
 858338	 2641
 969759	 2643
1142160	 2650
After 1442160 iterations the best profit is = 2650
Pass 53 finished in 7 seconds
The correlation with benchmark = 21
===================================
Pass 54 started
Initial state profit = 1177
     27	 1199
    102	 1228
    122	 1252
    334	 1262
    596	 1402
   1311	 1435
   1349	 1514
   2244	 1536
   2449	 1582
   3259	 1591
   3545	 1608
   3936	 1642
   6283	 1701
   6453	 1728
   6601	 1940
   6614	 1950
   6684	 1975
   9740	 2021
  10808	 2025
  10963	 2067
  12688	 2073
  12734	 2133
  13418	 2170
  16504	 2224
  16562	 2284
  16712	 2336
  19264	 2350
  21280	 2375
  22286	 2402
  34820	 2405
  35574	 2419
  38419	 2466
  63514	 2478
  65212	 2519
  68980	 2528
  86476	 2535
  86969	 2537
 114896	 2544
 128748	 2552
 183039	 2567
 239043	 2576
 324155	 2579
 328486	 2590
 337421	 2592
 405823	 2617
 468913	 2618
 565959	 2646
 739760	 2663
After 1139760 iterations the best profit is = 2663
Pass 54 finished in 7 seconds
The correlation with benchmark = 8
===================================
Pass 55 started
Initial state profit = 1191
     10	 1234
     30	 1250
    459	 1339
    489	 1346
    576	 1434
    610	 1444
    612	 1541
   1152	 1552
   1200	 1649
   1622	 1652
   2062	 1662
   2709	 1757
   2718	 1764
   3077	 1854
   3210	 1904
   3540	 1923
   4100	 2010
   4289	 2027
   5269	 2048
   6562	 2065
   6617	 2070
   7105	 2097
   7600	 2125
   9609	 2148
  10414	 2190
  12042	 2206
  13797	 2214
  13816	 2217
  19340	 2232
  21641	 2246
  22156	 2248
  22300	 2273
  26852	 2275
  32857	 2312
  33095	 2322
  34904	 2344
  36007	 2373
  37086	 2386
  40878	 2409
  41331	 2480
  41653	 2500
  62302	 2541
  63133	 2551
  81157	 2576
 158156	 2585
 196960	 2605
 281378	 2606
 332893	 2608
 377782	 2615
 481115	 2632
 584643	 2634
 750077	 2648
 753310	 2650
 755832	 2653
 897100	 2655
After 1297100 iterations the best profit is = 2655
Pass 55 finished in 8 seconds
The correlation with benchmark = 16
===================================
Pass 56 started
Initial state profit = 896
    169	  981
    469	 1028
    851	 1084
    868	 1323
   1054	 1352
   1194	 1459
   1199	 1461
   1232	 1509
   1233	 1580
   1314	 1598
   1355	 1668
   1652	 1728
   1690	 1742
   1728	 1752
   2515	 1812
   3225	 1853
   4259	 1899
   5013	 1954
   6234	 2014
   6427	 2074
   6844	 2105
   8105	 2122
   8186	 2152
  10090	 2214
  10248	 2216
  12800	 2235
  14813	 2315
  18531	 2331
  20441	 2337
  32799	 2385
  33576	 2400
  37868	 2441
  55470	 2474
  57297	 2477
  57986	 2487
  59708	 2506
  65985	 2507
  77441	 2509
  94938	 2530
 104904	 2549
 110219	 2573
 174663	 2574
 219213	 2578
 219285	 2580
 307117	 2581
 334050	 2586
 336639	 2597
 356330	 2604
 415743	 2616
 415843	 2619
 523010	 2653
After 923010 iterations the best profit is = 2653
Pass 56 finished in 5 seconds
The correlation with benchmark = 18
===================================
Pass 57 started
Initial state profit = 689
     12	  864
     35	  946
     41	 1016
     94	 1050
    147	 1053
    164	 1091
    227	 1114
    291	 1134
    343	 1226
    856	 1291
    973	 1373
   1206	 1473
   1783	 1543
   1885	 1569
   2079	 1571
   2126	 1629
   2144	 1656
   2257	 1688
   2872	 1705
   3054	 1736
   3458	 1748
   3987	 1751
   4022	 1779
   4407	 1780
   4715	 1817
   5006	 1830
   5111	 1840
   5282	 1841
   5815	 1861
   6222	 1863
   6392	 1864
   6535	 1871
   6663	 1874
   7433	 1891
   7862	 1939
   8575	 1941
   8928	 1997
   9345	 2095
  10419	 2139
  13151	 2189
  13524	 2260
  15107	 2264
  24548	 2322
  25582	 2370
  38066	 2403
  40270	 2484
  49979	 2485
  54167	 2493
  68278	 2502
  70177	 2512
  73665	 2513
  74146	 2518
  77561	 2532
  89468	 2548
 172194	 2574
 221148	 2585
 226490	 2602
 239964	 2604
 270543	 2624
 286053	 2663
After 686053 iterations the best profit is = 2663
Pass 57 finished in 3 seconds
The correlation with benchmark = 8
===================================
Pass 58 started
Initial state profit = 1160
     10	 1173
     57	 1280
    104	 1341
    112	 1359
    409	 1362
    427	 1371
    718	 1401
    993	 1453
   1032	 1532
   1622	 1658
   1674	 1681
   1992	 1706
   2119	 1786
   2156	 1870
   2177	 1961
   2233	 2016
   2426	 2107
   2625	 2122
   2893	 2164
   3859	 2225
   4380	 2228
  10587	 2230
  12601	 2275
  12920	 2293
  14778	 2309
  15384	 2359
  15538	 2400
  17369	 2420
  19094	 2429
  19971	 2455
  22822	 2462
  28712	 2484
  45655	 2493
  51664	 2504
  57919	 2510
  64477	 2529
  67918	 2535
  69648	 2537
